           5
 2.9591397914149967E-04
 0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00
 0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00
 2.8253459095242259E-07
 9.4419857204799629E-01  4.9941713064393820E+00 -3.1374799060194434E-03
-7.5059131232421798E-03  1.8124807801749886E-03 -3.9338995750356080E-05
 8.4597151856806587E-08
 4.1482341890593828E+00 -8.9275342930957375E+00 -1.2266574508862949E-01
 4.8778646587154242E-03  2.2910848723252035E-03 -5.9952399341176627E-05
 1.2920249167819691E-08
-9.2765157182818783E+00  1.6019264120065834E+01 -6.5410157174711464E-02
-3.4644512071933158E-03 -2.1439271370741210E-03 -7.0801770746864405E-05
 1.5243589007842760E-08
-7.1393630595596527E+00 -2.9433265107362416E+01  3.7580225468694112E-01
 3.0276626480384519E-03 -7.1111223616557762E-04  6.1380527311243600E-06
