
# Surface 0 of 1 surfaces

# Curve title: ""d13.dat" matrix"

# Contour 0, label:      0.5
 81  64.1487  0.5 
 81.8828  64  0.5 
 82  63.9809  0.5 
 83  63.8174  0.5 
 84  63.654  0.5 
 85  63.4908  0.5 
 86  63.3277  0.5 
 87  63.1647  0.5 
 88  63.0017  0.5 
 88.0103  63  0.5 
 89  62.843  0.5 
 90  62.6843  0.5 
 91  62.5255  0.5 
 92  62.3665  0.5 
 93  62.2074  0.5 
 94  62.0481  0.5 
 94.2999  62  0.5 
 95  61.8913  0.5 
 96  61.7354  0.5 
 97  61.5792  0.5 
 98  61.4225  0.5 
 99  61.2653  0.5 
 100  61.1075  0.5 

# Contour 1, label: 
 0  81.6158  0.5 
 1  81.6285  0.5 
 2  81.5953  0.5 
 3  81.5219  0.5 
 4  81.4136  0.5 
 5  81.2746  0.5 
 6  81.1089  0.5 
 6.5726  81  0.5 
 7  80.9234  0.5 
 8  80.7237  0.5 
 9  80.5064  0.5 
 10  80.2736  0.5 
 11  80.0268  0.5 
 11.1029  80  0.5 
 12  79.7792  0.5 
 13  79.5226  0.5 
 14  79.2567  0.5 
 14.9367  79  0.5 
 15  78.9836  0.5 
 16  78.7153  0.5 
 17  78.441  0.5 
 18  78.1611  0.5 
 18.5644  78  0.5 
 19  77.8819  0.5 
 20  77.6059  0.5 
 21  77.3262  0.5 
 22  77.0434  0.5 
 22.1511  77  0.5 
 23  76.768  0.5 
 24  76.4922  0.5 
 25  76.2144  0.5 
 25.7659  76  0.5 
 26  75.9375  0.5 
 27  75.6679  0.5 
 28  75.3971  0.5 
 29  75.1254  0.5 
 29.4586  75  0.5 
 30  74.8587  0.5 
 31  74.5961  0.5 
 32  74.3331  0.5 
 33  74.0699  0.5 
 33.2639  74  0.5 
 34  73.8136  0.5 
 35  73.5599  0.5 
 36  73.3062  0.5 
 37  73.0526  0.5 
 37.2067  73  0.5 
 38  72.8065  0.5 
 39  72.5625  0.5 
 40  72.3189  0.5 
 41  72.0755  0.5 
 41.3097  72  0.5 
 42  71.8385  0.5 
 43  71.6045  0.5 
 44  71.371  0.5 
 45  71.1381  0.5 
 45.5929  71  0.5 
 46  70.9089  0.5 
 47  70.685  0.5 
 48  70.4617  0.5 
 49  70.239  0.5 
 50  70.017  0.5 
 50.0764  70  0.5 
 51  69.8023  0.5 
 52  69.5888  0.5 
 53  69.3759  0.5 
 54  69.1638  0.5 
 54.7736  69  0.5 
 55  68.9539  0.5 
 56  68.7498  0.5 
 57  68.5464  0.5 
 58  68.3436  0.5 
 59  68.1416  0.5 
 59.7022  68  0.5 
 60  67.9421  0.5 
 61  67.7476  0.5 
 62  67.5538  0.5 
 63  67.3605  0.5 
 64  67.1679  0.5 
 64.8743  67  0.5 
 65  66.9767  0.5 
 66  66.7911  0.5 
 67  66.606  0.5 
 68  66.4215  0.5 
 69  66.2376  0.5 
 70  66.0543  0.5 
 70.2959  66  0.5 
 71  65.8752  0.5 
 72  65.6981  0.5 
 73  65.5216  0.5 
 74  65.3455  0.5 
 75  65.1699  0.5 
 75.9697  65  0.5 
 76  64.9949  0.5 
 77  64.8249  0.5 
