
# Surface 0 of 1 surfaces

# Curve title: ""d46.dat" matrix"

# Contour 0, label:      0.5
 83  19.5789  0.5 
 84  19.4977  0.5 
 85  19.4182  0.5 
 86  19.3402  0.5 
 87  19.2638  0.5 
 88  19.1891  0.5 
 89  19.1159  0.5 
 90  19.0443  0.5 
 90.6325  19  0.5 
 91  18.9747  0.5 
 92  18.9071  0.5 
 93  18.841  0.5 
 94  18.7765  0.5 
 95  18.7135  0.5 
 96  18.6522  0.5 
 97  18.5923  0.5 
 98  18.534  0.5 
 99  18.4772  0.5 
 100  18.4219  0.5 

# Contour 1, label: 
 0  34.3795  0.5 
 1  34.0597  0.5 
 1.18833  34  0.5 
 2  33.748  0.5 
 3  33.4413  0.5 
 4  33.1386  0.5 
 4.46199  33  0.5 
 5  32.8419  0.5 
 6  32.551  0.5 
 7  32.2638  0.5 
 7.92952  32  0.5 
 8  31.9804  0.5 
 9  31.7041  0.5 
 10  31.4311  0.5 
 11  31.1614  0.5 
 11.6043  31  0.5 
 12  30.8965  0.5 
 13  30.6368  0.5 
 14  30.3802  0.5 
 15  30.1268  0.5 
 15.5047  30  0.5 
 16  29.878  0.5 
 17  29.6339  0.5 
 18  29.3927  0.5 
 19  29.1543  0.5 
 19.6535  29  0.5 
 20  28.9198  0.5 
 21  28.6902  0.5 
 22  28.4634  0.5 
 23  28.2392  0.5 
 24  28.0177  0.5 
 24.0806  28  0.5 
 25  27.8015  0.5 
 26  27.5881  0.5 
 27  27.3774  0.5 
 28  27.1692  0.5 
 28.8219  27  0.5 
 29  26.964  0.5 
 30  26.7635  0.5 
 31  26.5654  0.5 
 32  26.3698  0.5 
 33  26.1765  0.5 
 33.9252  26  0.5 
 34  25.986  0.5 
 35  25.7999  0.5 
 36  25.6163  0.5 
 37  25.4349  0.5 
 38  25.2558  0.5 
 39  25.0791  0.5 
 39.4518  25  0.5 
 40  24.9059  0.5 
 41  24.7358  0.5 
 42  24.5679  0.5 
 43  24.4023  0.5 
 44  24.2388  0.5 
 45  24.0775  0.5 
 45.4853  24  0.5 
 46  23.9194  0.5 
 47  23.7643  0.5 
 48  23.6112  0.5 
 49  23.4604  0.5 
 50  23.3116  0.5 
 51  23.1649  0.5 
 52  23.0202  0.5 
 52.1407  23  0.5 
 53  22.879  0.5 
 54  22.74  0.5 
 55  22.6031  0.5 
 56  22.468  0.5 
 57  22.335  0.5 
 58  22.2039  0.5 
 59  22.0748  0.5 
 59.5865  22  0.5 
 60  21.9482  0.5 
 61  21.8243  0.5 
 62  21.7024  0.5 
 63  21.5823  0.5 
 64  21.464  0.5 
 65  21.3477  0.5 
 66  21.2332  0.5 
 67  21.1204  0.5 
 68  21.0096  0.5 
 68.0874  21  0.5 
 69  20.9017  0.5 
 70  20.7955  0.5 
 71  20.6912  0.5 
 72  20.5887  0.5 
 73  20.4879  0.5 
 74  20.3889  0.5 
 75  20.2916  0.5 
 76  20.1959  0.5 
 77  20.102  0.5 
 78  20.0099  0.5 
 78.1084  20  0.5 
 79  19.9203  0.5 
 80  19.8325  0.5 
 81  19.7463  0.5 
 82  19.6618  0.5 
 83  19.5789  0.5 


# Contour 2, label:     -0.5
 82  20.5139 -0.5 
 83  20.4238 -0.5 
 84  20.3354 -0.5 
 85  20.2487 -0.5 
 86  20.1636 -0.5 
 87  20.0802 -0.5 
 87.9818  20 -0.5 
 88  19.9985 -0.5 
 89  19.9194 -0.5 
 90  19.8419 -0.5 
 91  19.766 -0.5 
 92  19.6918 -0.5 
 93  19.6191 -0.5 
 94  19.5481 -0.5 
 95  19.4786 -0.5 
 96  19.4108 -0.5 
 97  19.3446 -0.5 
 98  19.28 -0.5 
 99  19.2169 -0.5 
 100  19.1555 -0.5 

# Contour 3, label: 
 0  36.2268 -0.5 
 0.663013  36 -0.5 
 1  35.8872 -0.5 
 2  35.555 -0.5 
 3  35.2275 -0.5 
 3.70179  35 -0.5 
 4  34.9054 -0.5 
 5  34.5906 -0.5 
 6  34.2796 -0.5 
 6.90977  34 -0.5 
 7  33.9728 -0.5 
 8  33.6737 -0.5 
 9  33.3781 -0.5 
 10  33.0861 -0.5 
 10.2968  33 -0.5 
 11  32.8002 -0.5 
 12  32.5189 -0.5 
 13  32.2411 -0.5 
 13.8768  32 -0.5 
 14  31.9668 -0.5 
 15  31.699 -0.5 
 16  31.4344 -0.5 
 17  31.1729 -0.5 
 17.6673  31 -0.5 
 18  30.9155 -0.5 
 19  30.6635 -0.5 
 20  30.4144 -0.5 
 21  30.1682 -0.5 
 21.69  30 -0.5 
 22  29.9259 -0.5 
 23  29.6887 -0.5 
 24  29.4542 -0.5 
 25  29.2225 -0.5 
 25.9717  29 -0.5 
 26  28.9936 -0.5 
 27  28.7704 -0.5 
 28  28.5497 -0.5 
 29  28.3317 -0.5 
 30  28.1163 -0.5 
 30.545  28 -0.5 
 31  27.9048 -0.5 
 32  27.6972 -0.5 
 33  27.4922 -0.5 
 34  27.2898 -0.5 
 35  27.0898 -0.5 
 35.4529  27 -0.5 
 36  26.8936 -0.5 
 37  26.701 -0.5 
 38  26.5107 -0.5 
 39  26.3228 -0.5 
 40  26.1373 -0.5 
 40.7486  26 -0.5 
 41  25.9548 -0.5 
 42  25.7762 -0.5 
 43  25.6 -0.5 
 44  25.4259 -0.5 
 45  25.2542 -0.5 
 46  25.0847 -0.5 
 46.5046  25 -0.5 
 47  24.9184 -0.5 
 48  24.7553 -0.5 
 49  24.5944 -0.5 
 50  24.4357 -0.5 
 51  24.279 -0.5 
 52  24.1246 -0.5 
 52.817  24 -0.5 
 53  23.9726 -0.5 
 54  23.8241 -0.5 
 55  23.6777 -0.5 
 56  23.5333 -0.5 
