
# Surface 0 of 1 surfaces

# Curve title: ""z3.dat" matrix"

# Contour 0, label:      0.5
 93  60.3062  0.5 
 94  60.241  0.5 
 95  60.1746  0.5 
 96  60.1069  0.5 
 97  60.0377  0.5 
 97.5317  60  0.5 
 98  59.9678  0.5 
 99  59.8974  0.5 
 100  59.8253  0.5 

# Contour 1, label: 
 0  61.3187  0.5 
 1  61.5513  0.5 
 2  61.7565  0.5 
 3  61.9378  0.5 
 3.38719  62  0.5 
 4  62.1004  0.5 
 5  62.2458  0.5 
 6  62.374  0.5 
 7  62.487  0.5 
 8  62.5865  0.5 
 9  62.674  0.5 
 10  62.7505  0.5 
 11  62.8172  0.5 
 12  62.8752  0.5 
 13  62.9249  0.5 
 14  62.9675  0.5 
 14.9073  63  0.5 
 15  63.0034  0.5 
 16  63.0341  0.5 
 17  63.0591  0.5 
 18  63.079  0.5 
 19  63.0941  0.5 
 20  63.1048  0.5 
 21  63.1117  0.5 
 22  63.1148  0.5 
 23  63.1144  0.5 
 24  63.111  0.5 
 25  63.1047  0.5 
 26  63.0958  0.5 
 27  63.0844  0.5 
 28  63.0706  0.5 
 29  63.0546  0.5 
 30  63.0368  0.5 
 31  63.0172  0.5 
 31.8053  63  0.5 
 32  62.996  0.5 
 33  62.9735  0.5 
 34  62.9496  0.5 
 35  62.9245  0.5 
 36  62.8979  0.5 
 37  62.8703  0.5 
 38  62.8415  0.5 
 39  62.8117  0.5 
 40  62.7809  0.5 
 41  62.7491  0.5 
 42  62.7164  0.5 
 43  62.6829  0.5 
 44  62.6486  0.5 
 45  62.6136  0.5 
 46  62.5778  0.5 
 47  62.5414  0.5 
 48  62.5043  0.5 
 49  62.4665  0.5 
 50  62.4282  0.5 
 51  62.3893  0.5 
 52  62.3498  0.5 
 53  62.3098  0.5 
 54  62.2692  0.5 
 55  62.2281  0.5 
 56  62.1865  0.5 
 57  62.1445  0.5 
 58  62.1019  0.5 
 59  62.0588  0.5 
 60  62.0153  0.5 
 60.3458  62  0.5 
 61  61.972  0.5 
 62  61.9286  0.5 
 63  61.8848  0.5 
 64  61.8405  0.5 
 65  61.7957  0.5 
 66  61.7504  0.5 
 67  61.7046  0.5 
 68  61.6584  0.5 
 69  61.6117  0.5 
 70  61.5644  0.5 
 71  61.5166  0.5 
 72  61.4683  0.5 
 73  61.4194  0.5 
 74  61.37  0.5 
 75  61.3199  0.5 
 76  61.2693  0.5 
 77  61.2179  0.5 
 78  61.166  0.5 
 79  61.1134  0.5 
 80  61.0601  0.5 
 81  61.0061  0.5 
 81.1101  61  0.5 
 82  60.9525  0.5 
 83  60.8983  0.5 
 84  60.8433  0.5 
 85  60.7875  0.5 
 86  60.7307  0.5 
 87  60.6732  0.5 
 88  60.6146  0.5 
 89  60.5551  0.5 
 90  60.4945  0.5 
 91  60.4329  0.5 
 92  60.3701  0.5 
 93  60.3062  0.5 


# Contour 2, label:     -0.5
 93.9245  60 -0.5 
 94  59.9954 -0.5 
 95  59.9322 -0.5 
 96  59.8676 -0.5 
 97  59.8017 -0.5 
 98  59.7344 -0.5 
 99  59.6655 -0.5 
 100  59.5951 -0.5 

# Contour 3, label: 
 0  60.8591 -0.5 
 0.612563  61 -0.5 
 1  61.0908 -0.5 
 2  61.299 -0.5 
 3  61.4831 -0.5 
 4  61.646 -0.5 
 5  61.7905 -0.5 
 6  61.9182 -0.5 
 6.72298  62 -0.5 
 7  62.032 -0.5 
 8  62.1343 -0.5 
 9  62.2245 -0.5 
 10  62.3038 -0.5 
 11  62.3734 -0.5 
 12  62.434 -0.5 
 13  62.4865 -0.5 
 14  62.5318 -0.5 
 15  62.5704 -0.5 
 16  62.603 -0.5 
 17  62.63 -0.5 
 18  62.652 -0.5 
 19  62.6694 -0.5 
 20  62.6825 -0.5 
 21  62.6918 -0.5 
 22  62.6974 -0.5 
 23  62.6997 -0.5 
 24  62.699 -0.5 
 25  62.6954 -0.5 
 26  62.6892 -0.5 
 27  62.6807 -0.5 
 28  62.6698 -0.5 
 29  62.6568 -0.5 
 30  62.6419 -0.5 
 31  62.6254 -0.5 
 32  62.607 -0.5 
 33  62.5871 -0.5 
 34  62.5656 -0.5 
 35  62.5429 -0.5 
 36  62.5188 -0.5 
 37  62.4936 -0.5 
 38  62.4672 -0.5 
 39  62.4397 -0.5 
 40  62.4113 -0.5 
 41  62.3819 -0.5 
 42  62.3515 -0.5 
 43  62.3204 -0.5 
 44  62.2884 -0.5 
 45  62.2557 -0.5 
 46  62.2222 -0.5 
 47  62.1881 -0.5 
 48  62.1533 -0.5 
 49  62.1178 -0.5 
 50  62.0817 -0.5 
 51  62.045 -0.5 
 52  62.0078 -0.5 
 52.2045  62 -0.5 
 53  61.9707 -0.5 
 54  61.9333 -0.5 
 55  61.8954 -0.5 
 56  61.857 -0.5 
 57  61.8182 -0.5 
 58  61.7787 -0.5 
 59  61.7388 -0.5 
 60  61.6985 -0.5 
 61  61.6577 -0.5 
 62  61.6163 -0.5 
 63  61.5745 -0.5 
 64  61.5322 -0.5 
 65  61.4895 -0.5 
 66  61.4462 -0.5 
 67  61.4024 -0.5 
 68  61.3582 -0.5 
 69  61.3134 -0.5 
 70  61.2682 -0.5 
 71  61.2223 -0.5 
 72  61.1759 -0.5 
 73  61.129 -0.5 
 74  61.0815 -0.5 
 75  61.0334 -0.5 
 75.6833  61 -0.5 
 76  60.985 -0.5 
 77  60.9368 -0.5 
 78  60.888 -0.5 
 79  60.8385 -0.5 
 80  60.7883 -0.5 
 81  60.7375 -0.5 
 82  60.6859 -0.5 
 83  60.6334 -0.5 
 84  60.5802 -0.5 
 85  60.5261 -0.5 
 86  60.4712 -0.5 
 87  60.4154 -0.5 
 88  60.3585 -0.5 
 89  60.3007 -0.5 
 90  60.2419 -0.5 
 91  60.182 -0.5 
 92  60.1209 -0.5 
 93  60.0587 -0.5 
 93.9245  60 -0.5 

