
# Surface 0 of 1 surfaces

# Curve title: ""g_s_g5_s6.dat" matrix"

# Contour 0, label:      0.5
 66  85.0357 -0.5 
 65.9046  85 -0.5 
 65  84.6818 -0.5 
 64  84.3242 -0.5 
 63.1096  84 -0.5 
 63  83.9623 -0.5 
 62  83.6139 -0.5 
 61  83.2599 -0.5 
 60.2775  83 -0.5 
 60  82.9053 -0.5 
 59  82.56 -0.5 
 58  82.2087 -0.5 
 57.414  82 -0.5 
 57  81.8597 -0.5 
 56  81.5167 -0.5 
 55  81.1683 -0.5 
 54.5232  81 -0.5 
 54  80.8236 -0.5 
 53  80.4825 -0.5 
 52  80.1358 -0.5 
 51.6126  80 -0.5 
 51  79.7943 -0.5 
 50  79.4541 -0.5 
 49  79.1087 -0.5 
 48.6884  79 -0.5 
 48  78.7695 -0.5 
 47  78.4298 -0.5 
 46  78.0851 -0.5 
 45.7556  78 -0.5 
 45  77.7468 -0.5 
 44  77.4072 -0.5 
 43  77.062 -0.5 
 42.8222  77 -0.5 
 42  76.724 -0.5 
 41  76.3832 -0.5 
 40  76.0369 -0.5 
 39.8945  76 -0.5 
 39  75.6981 -0.5 
 38  75.3554 -0.5 
 37  75.0071 -0.5 
 36.9799  75 -0.5 
 36  74.6664 -0.5 
 35  74.3204 -0.5 
 34.089  74 -0.5 
 34  73.9697 -0.5 
 33  73.6253 -0.5 
 32  73.2746 -0.5 
 31.2287  73 -0.5 
 31  72.921 -0.5 
 30  72.5709 -0.5 
 29  72.2141 -0.5 
 28.4091  72 -0.5 
 28  71.856 -0.5 
 27  71.4985 -0.5 
 26  71.1336 -0.5 

