
# Surface 0 of 1 surfaces

# Curve title: ""d61.dat" matrix"

# Contour 0, label:      0.5
 81.9377  100  0.5 
 81.9864  99  0.5 
 82  98.9068  0.5 
 82.1313  98  0.5 
 82.3734  97  0.5 
 82.7136  96  0.5 
 83  95.3482  0.5 
 83.1518  95  0.5 
 83.687  94  0.5 
 84  93.508  0.5 
 84.3211  93  0.5 
 85  92.0755  0.5 
 85.0551  92  0.5 
 85.8876  91  0.5 
 86  90.8799  0.5 
 86.8198  90  0.5 
 87  89.8262  0.5 
 87.8533  89  0.5 
 88  88.8711  0.5 
 88.9885  88  0.5 
 89  87.9908  0.5 
 90  87.1816  0.5 
 90.2237  87  0.5 
 91  86.4204  0.5 
 91.5616  86  0.5 
 92  85.6965  0.5 
 93  85.0026  0.5 
 93.0037  85  0.5 
 94  84.3542  0.5 
 94.5453  84  0.5 
 95  83.7245  0.5 
 96  83.1168  0.5 
 96.1914  83  0.5 
 97  82.5376  0.5 
 97.9391  82  0.5 
 98  81.9673  0.5 
 99  81.426  0.5 
 99.786  81  0.5 
 100  80.8907  0.5 


# Contour 1, label:     -0.5
 79.2936  100 -0.5 
 79.3424  99 -0.5 
 79.4892  98 -0.5 
 79.7345  97 -0.5 
 80  96.229 -0.5 
 80.0782  96 -0.5 
 80.5193  95 -0.5 
 81  94.1137 -0.5 
 81.0612  94 -0.5 
 81.7009  93 -0.5 
 82  92.5974 -0.5 
 82.4412  92 -0.5 
 83  91.3371 -0.5 
 83.2827  91 -0.5 
 84  90.2399 -0.5 
 84.2254  90 -0.5 
 85  89.259 -0.5 
 85.2697  89 -0.5 
 86  88.364 -0.5 
 86.4166  88 -0.5 
 87  87.5343 -0.5 
 87.6676  87 -0.5 
 88  86.7553 -0.5 
 89  86.0173 -0.5 
 89.0233  86 -0.5 
 90  85.3304 -0.5 
 90.4812  85 -0.5 
 91  84.669 -0.5 
 92  84.0298 -0.5 
 92.0465  84 -0.5 
 93  83.4285 -0.5 
 93.7142  83 -0.5 
 94  82.8394 -0.5 
 95  82.2755 -0.5 
 95.4873  82 -0.5 
 96  81.7276 -0.5 
 97  81.195 -0.5 
 97.3646  81 -0.5 
 98  80.6798 -0.5 
 99  80.1748 -0.5 
 99.3446  80 -0.5 
 100  79.6857 -0.5 

