  -150.254028  -152.645828  -154.899826  -157.034317  -159.063934  -161.002121  -162.859131  -164.645126  -166.367920  -168.034821  -169.652328  -171.225327  -172.759125  -174.258026  -175.725433  -177.165329  -178.579926  -179.972733  -181.345520  -182.700531  -184.040024  -185.365936  -186.679108  -187.981720  -189.274811  -190.559418  -191.836823  -193.108322  -194.374512  -195.636627  -196.894836  -198.150330  -199.403442  -200.655029  -201.905914  -203.156036  -204.406525  -205.657532  -206.909424  -208.162933  -209.417816  -210.675018  -211.934937  -213.197327  -214.462830  -215.731537  -217.004333  -218.280518  -219.561218  -220.846008  -222.135529  -223.429535  -224.728729  -226.032623  -227.342041  -228.656921  -229.977234  -231.303436  -232.635422  -233.973221  -235.317230  -236.667221  -238.023621  -239.386719  -240.755920  -242.131821  -243.514038  -244.903442  -246.299225  -247.702026  -249.111511  -250.528015  -251.951614  -253.382019  -254.819427  -256.263733  -257.715240  -259.173523  -260.639038  -262.111420  -263.590820  -265.077240  -266.570221  -268.070221  -269.577026  -271.090637  -272.610626  -274.137146  -275.670227  -277.209534  -278.755127  -280.306732  -281.864014  -283.427338  -284.995819  -286.569824  -288.149017  -289.732819  -291.321320  -292.913818  -294.510437
  -150.165024  -152.527222  -154.754227  -156.864227  -158.871826  -160.789429  -162.627838  -164.396118  -166.103119  -167.755127  -169.358612  -170.918930  -172.440918  -173.928329  -175.385529  -176.815430  -178.220917  -179.604523  -180.969330  -182.316711  -183.648926  -184.967422  -186.274429  -187.570419  -188.857635  -190.136627  -191.408722  -192.675018  -193.936340  -195.193634  -196.447418  -197.698517  -198.947617  -200.195328  -201.442230  -202.688919  -203.935913  -205.183319  -206.432129  -207.682037  -208.934326  -210.188721  -211.445435  -212.705200  -213.968216  -215.234421  -216.504517  -217.778610  -219.057022  -220.339722  -221.626831  -222.918915  -224.216034  -225.518127  -226.825912  -228.139038  -229.457535  -230.782013  -232.112228  -233.448517  -234.790833  -236.139633  -237.494720  -238.856018  -240.224121  -241.598633  -242.979919  -244.367828  -245.762512  -247.164429  -248.572845  -249.988235  -251.410812  -252.840118  -254.276611  -255.720230  -257.170837  -258.628418  -260.092834  -261.564514  -263.043121  -264.528931  -266.021240  -267.520630  -269.026733  -270.539734  -272.059021  -273.585327  -275.117737  -276.656830  -278.201721  -279.752838  -281.309723  -282.872620  -284.440704  -286.014526  -287.593140  -289.176727  -290.764832  -292.357117  -293.953644
  -150.077332  -152.409912  -154.610931  -156.696716  -158.682129  -160.579437  -162.399033  -164.150635  -165.841736  -167.479034  -169.068832  -170.616608  -172.126617  -173.603119  -175.049728  -176.470123  -177.866425  -179.241638  -180.598114  -181.937820  -183.262817  -184.574738  -185.874924  -187.164734  -188.446014  -189.719528  -190.986420  -192.247742  -193.504120  -194.756622  -196.005722  -197.252625  -198.497528  -199.741531  -200.984634  -202.227814  -203.471024  -204.715332  -205.960922  -207.208115  -208.456940  -209.708435  -210.962738  -212.219635  -213.480133  -214.743927  -216.011841  -217.283310  -218.559418  -219.839935  -221.125122  -222.415131  -223.710327  -225.010834  -226.316406  -227.627731  -228.944519  -230.267227  -231.596130  -232.930710  -234.271942  -235.619019  -236.972839  -238.332825  -239.699524  -241.072632  -242.452744  -243.839523  -245.233337  -246.633530  -248.041229  -249.455627  -250.877228  -252.305542  -253.741119  -255.183823  -256.633423  -258.090332  -259.554016  -261.025116  -262.502808  -263.987823  -265.479614  -266.978424  -268.484009  -269.996307  -271.515228  -273.040619  -274.572510  -276.111115  -277.655609  -279.206421  -280.762939  -282.325226  -283.893311  -285.466522  -287.044922  -288.628021  -290.215729  -291.807709  -293.403809
  -149.990540  -152.294617  -154.469238  -156.531128  -158.495026  -160.372330  -162.173828  -163.908234  -165.583832  -167.206818  -168.783020  -170.318237  -171.816635  -173.282425  -174.718826  -176.129227  -177.516724  -178.883514  -180.232025  -181.564117  -182.881821  -184.186920  -185.480835  -186.764618  -188.040039  -189.307922  -190.569733  -191.825836  -193.077332  -194.325317  -195.570221  -196.812836  -198.053925  -199.293732  -200.533218  -201.772720  -203.012726  -204.253601  -205.496124  -206.740143  -207.986328  -209.234726  -210.486237  -211.740829  -212.998627  -214.260132  -215.525421  -216.794830  -218.068634  -219.346924  -220.630005  -221.918121  -223.211334  -224.510040  -225.813721  -227.123322  -228.438629  -229.759735  -231.086716  -232.420013  -233.759613  -235.105331  -236.457520  -237.816223  -239.181824  -240.553635  -241.932632  -243.318237  -244.710724  -246.110229  -247.516632  -248.930023  -250.350739  -251.778107  -253.212830  -254.654602  -256.103394  -257.559448  -259.022522  -260.492432  -261.969849  -263.454041  -264.945221  -266.443298  -267.948334  -269.459930  -270.978333  -272.503296  -274.034729  -275.572937  -277.116943  -278.667114  -280.223419  -281.785431  -283.352722  -284.925629  -286.503632  -288.086639  -289.674225  -291.265930  -292.861633
  -149.904922  -152.180618  -154.329422  -156.368011  -158.310135  -160.168121  -161.951416  -163.669327  -165.329315  -166.938019  -168.501221  -170.024017  -171.510834  -172.965622  -174.392029  -175.793228  -177.171631  -178.530029  -179.870422  -181.195221  -182.506012  -183.804321  -185.091827  -186.369720  -187.639435  -188.902130  -190.158325  -191.409424  -192.656433  -193.899811  -195.140320  -196.378815  -197.616028  -198.852112  -200.087814  -201.323929  -202.560638  -203.798126  -205.037338  -206.278336  -207.521729  -208.767517  -210.016327  -211.268127  -212.523315  -213.782516  -215.045319  -216.312836  -217.584320  -218.860413  -220.141617  -221.427719  -222.719116  -224.015823  -225.317825  -226.625626  -227.939331  -229.258728  -230.584412  -231.916138  -233.253922  -234.598419  -235.949310  -237.306824  -238.670929  -240.041626  -241.419434  -242.803726  -244.195114  -245.593719  -246.999023  -248.411621  -249.831024  -251.257629  -252.691513  -254.132233  -255.580322  -257.035614  -258.497925  -259.967224  -261.443817  -262.927216  -264.418030  -265.915222  -267.419617  -268.931030  -270.448700  -271.973328  -273.504211  -275.041626  -276.585449  -278.135223  -279.691040  -281.252625  -282.819641  -284.392212  -285.970032  -287.552307  -289.139709  -290.731018  -292.326538
  -149.820618  -152.068115  -154.191528  -156.207031  -158.127930  -159.966324  -161.731934  -163.433411  -165.078125  -166.672729  -168.223022  -169.733734  -171.209122  -172.653229  -174.069931  -175.461426  -176.831238  -178.181335  -179.514221  -180.831421  -182.135437  -183.426926  -184.708130  -185.980133  -187.244324  -188.501434  -189.752518  -190.999023  -192.241318  -193.479919  -194.716217  -195.950729  -197.183838  -198.416321  -199.648438  -200.881119  -202.114227  -203.348724  -204.584930  -205.823029  -207.063431  -208.306519  -209.552429  -210.802032  -212.054733  -213.311432  -214.572021  -215.837112  -217.106720  -218.380920  -219.659927  -220.943817  -222.233322  -223.528320  -224.828522  -226.134613  -227.446518  -228.764709  -230.088730  -231.418732  -232.755615  -234.098419  -235.448120  -236.804138  -238.167114  -239.536621  -240.913239  -242.296417  -243.686920  -245.084137  -246.488617  -247.899933  -249.318634  -250.744324  -252.177124  -253.617126  -255.064529  -256.518738  -257.980408  -259.449127  -260.924927  -262.407593  -263.897614  -265.394531  -266.898529  -268.409119  -269.926147  -271.450134  -272.980621  -274.517914  -276.061035  -277.610321  -279.165833  -280.727020  -282.293823  -283.865936  -285.443420  -287.025330  -288.612427  -290.203705  -291.798828
  -149.737427  -151.957321  -154.055527  -156.048126  -157.948227  -159.767532  -161.515427  -163.200623  -164.830536  -166.411224  -167.948517  -169.447235  -170.911530  -172.345337  -173.751923  -175.134323  -176.495422  -177.837524  -179.162537  -180.472534  -181.769623  -183.054718  -184.329727  -185.595825  -186.854523  -188.106125  -189.352234  -190.594025  -191.831421  -193.066132  -194.298035  -195.528320  -196.757721  -197.986328  -199.215134  -200.444214  -201.674316  -202.905319  -204.138611  -205.373718  -206.611328  -207.851730  -209.095032  -210.341827  -211.592316  -212.846619  -214.105133  -215.367920  -216.635315  -217.907318  -219.184509  -220.466736  -221.754425  -223.047211  -224.346024  -225.650330  -226.960724  -228.277222  -229.599533  -230.928528  -232.263718  -233.605438  -234.953522  -236.308441  -237.669815  -239.038422  -240.413513  -241.795822  -243.185013  -244.581421  -245.984711  -247.395233  -248.813034  -250.237823  -251.669830  -253.109222  -254.555542  -256.009216  -257.470032  -258.937836  -260.413025  -261.895325  -263.384430  -264.880615  -266.384033  -267.894043  -269.410919  -270.934326  -272.464417  -274.000732  -275.543823  -277.092529  -278.647705  -280.208313  -281.774719  -283.346741  -284.923828  -286.505646  -288.092133  -289.683228  -291.278046
  -149.655518  -151.847931  -153.921326  -155.891525  -157.771133  -159.571411  -161.302017  -162.971130  -164.586334  -166.153427  -167.677826  -169.164612  -170.617828  -172.041321  -173.438232  -174.811523  -176.164322  -177.498016  -178.815720  -180.118622  -181.408615  -182.687531  -183.956421  -185.216736  -186.469818  -187.716415  -188.957626  -190.194214  -191.427231  -192.657410  -193.885437  -195.112030  -196.337326  -197.562332  -198.787415  -200.013123  -201.240021  -202.468323  -203.698227  -204.930725  -206.165421  -207.403137  -208.643829  -209.888336  -211.136108  -212.388336  -213.644440  -214.904922  -216.170410  -217.440521  -218.715729  -219.995819  -221.281525  -222.572937  -223.870026  -225.172729  -226.481323  -227.796326  -229.117310  -230.444733  -231.778320  -233.118713  -234.465714  -235.819122  -237.179626  -238.546722  -239.920929  -241.302231  -242.690308  -244.085724  -245.487915  -246.897629  -248.314117  -249.738129  -251.169220  -252.607925  -254.053421  -255.506134  -256.966431  -258.433624  -259.908112  -261.389648  -262.878418  -264.373932  -265.876709  -267.386230  -268.902222  -270.425232  -271.954834  -273.491119  -275.033447  -276.581818  -278.136505  -279.696899  -281.262909  -282.834625  -284.411346  -285.992920  -287.579224  -289.169830  -290.764618
  -149.574326  -151.740021  -153.789032  -155.736816  -157.596130  -159.377838  -161.091309  -162.745026  -164.345322  -165.898926  -167.410721  -168.885834  -170.328323  -171.741516  -173.128815  -174.493423  -175.837311  -177.163422  -178.473724  -179.769440  -181.052719  -182.325424  -183.588135  -184.843018  -186.090424  -187.332031  -188.568207  -189.800018  -191.028809  -192.254730  -193.478531  -194.701035  -195.922638  -197.144119  -198.365814  -199.588226  -200.811615  -202.036819  -203.264023  -204.493332  -205.725418  -206.960632  -208.199020  -209.440704  -210.686340  -211.936127  -213.190125  -214.448425  -215.711609  -216.980026  -218.252930  -219.531738  -220.815430  -222.104935  -223.400330  -224.701630  -226.008728  -227.321823  -228.641418  -229.967529  -231.299835  -232.638824  -233.984314  -235.336731  -236.696014  -238.061920  -239.435135  -240.815231  -242.202332  -243.596405  -244.997818  -246.406525  -247.822220  -249.245331  -250.675720  -252.113327  -253.558136  -255.010132  -256.469604  -257.936127  -259.410126  -260.890900  -262.379028  -263.874207  -265.376038  -266.885010  -268.400726  -269.923340  -271.452515  -272.988129  -274.530121  -276.078217  -277.632416  -279.192444  -280.758209  -282.329315  -283.905914  -285.487122  -287.073029  -288.663330  -290.258026
  -149.494431  -151.633423  -153.658524  -155.584320  -157.423737  -159.186920  -160.883621  -162.521515  -164.107727  -165.648026  -167.147522  -168.610931  -170.042725  -171.445923  -172.823822  -174.179428  -175.515320  -176.833527  -178.136230  -179.424835  -180.701935  -181.968018  -183.225220  -184.474228  -185.716339  -186.952515  -188.183929  -189.411316  -190.635727  -191.857330  -193.076920  -194.295624  -195.513519  -196.731445  -197.949615  -199.168915  -200.389130  -201.611313  -202.835724  -204.062134  -205.291626  -206.524017  -207.759933  -208.999329  -210.242523  -211.490128  -212.741913  -213.998230  -215.259216  -216.525726  -217.796936  -219.073639  -220.355743  -221.643616  -222.937225  -224.236618  -225.542419  -226.854019  -228.172333  -229.496826  -230.827728  -232.165421  -233.509827  -234.860840  -236.218933  -237.583710  -238.955811  -240.334625  -241.720734  -243.114227  -244.514618  -245.922318  -247.337128  -248.759521  -250.188843  -251.625732  -253.069824  -254.521027  -255.979706  -257.445526  -258.918640  -260.399017  -261.886536  -263.381134  -264.882416  -266.390839  -267.906128  -269.428131  -270.957031  -272.492126  -274.033417  -275.581421  -277.135223  -278.694824  -280.260437  -281.831055  -283.407104  -284.988312  -286.574036  -288.163910  -289.758118
