   -65.615135   -66.677933   -67.695534   -68.674225   -69.618828   -70.534027   -71.423233   -72.289833   -73.136627   -73.965927   -74.780029   -75.580627   -76.369431   -77.147926   -77.917328   -78.679031   -79.433632   -80.182434   -80.926025   -81.665230   -82.400726   -83.133232   -83.863029   -84.590828   -85.317131   -86.042122   -86.766327   -87.490227   -88.214027   -88.938133   -89.662529   -90.387833   -91.113930   -91.841324   -92.570229   -93.300529   -94.032829   -94.767036   -95.503326   -96.242027   -96.982925   -97.726524   -98.472832   -99.221825   -99.973724  -100.728630  -101.486824  -102.248024  -103.012733  -103.780739  -104.552238  -105.327232  -106.106026  -106.888329  -107.674522  -108.464638  -109.258522  -110.056526  -110.858528  -111.664528  -112.474724  -113.289131  -114.107719  -114.930824  -115.758018  -116.589729  -117.425728  -118.266335  -119.111320  -119.960930  -120.815025  -121.673729  -122.537132  -123.405128  -124.277733  -125.155022  -126.037132  -126.923820  -127.815331  -128.711517  -129.612518  -130.518341  -131.428741  -132.343933  -133.263947  -134.188721  -135.118134  -136.052246  -136.991150  -137.934631  -138.882812  -139.835632  -140.792938  -141.754822  -142.721130  -143.691925  -144.667145  -145.646545  -146.630219  -147.617920  -148.609741
   -64.636528   -65.683525   -66.686134   -67.650528   -68.581734   -69.483932   -70.360725   -71.215225   -72.050423   -72.868431   -73.671532   -74.461426   -75.239830   -76.008034   -76.767433   -77.519127   -78.264030   -79.003029   -79.737228   -80.467033   -81.193230   -81.916328   -82.637131   -83.355728   -84.072929   -84.788933   -85.504227   -86.219131   -86.934029   -87.649132   -88.364723   -89.081024   -89.798325   -90.516830   -91.236725   -91.958229   -92.681633   -93.406822   -94.134232   -94.863731   -95.595833   -96.330429   -97.067528   -97.807526   -98.550331   -99.296127  -100.045036  -100.797127  -101.552528  -102.311226  -103.073326  -103.839027  -104.608330  -105.381233  -106.158028  -106.938530  -107.722832  -108.511131  -109.303322  -110.099632  -110.899925  -111.704536  -112.513237  -113.326134  -114.143425  -114.964928  -115.790825  -116.621132  -117.455833  -118.295128  -119.138725  -119.986931  -120.839729  -121.697029  -122.558922  -123.425529  -124.296730  -125.172523  -126.052925  -126.938026  -127.827827  -128.722443  -129.621521  -130.525330  -131.433838  -132.347015  -133.264740  -134.187225  -135.114227  -136.045929  -136.982025  -137.922729  -138.867828  -139.817535  -140.771423  -141.729828  -142.692444  -143.659210  -144.630127  -145.605042  -146.583923
   -63.671028   -64.702232   -65.690231   -66.640625   -67.558434   -68.447731   -69.312134   -70.154930   -70.978630   -71.785530   -72.577728   -73.357124   -74.125130   -74.883232   -75.632629   -76.374626   -77.109932   -77.839531   -78.564224   -79.284729   -80.001724   -80.715836   -81.427429   -82.137032   -82.845329   -83.552429   -84.258926   -84.965034   -85.671028   -86.377327   -87.084030   -87.791527   -88.500031   -89.209831   -89.920929   -90.633728   -91.348129   -92.064629   -92.783226   -93.504021   -94.227028   -94.952728   -95.681030   -96.411926   -97.145836   -97.882629   -98.622528   -99.365425  -100.111725  -100.861229  -101.614227  -102.370628  -103.130638  -103.894341  -104.661537  -105.432640  -106.207436  -106.986122  -107.768822  -108.555428  -109.346230  -110.140923  -110.939934  -111.742928  -112.550224  -113.361732  -114.177635  -114.997826  -115.822426  -116.651222  -117.484734  -118.322533  -119.164940  -120.011635  -120.863029  -121.718925  -122.579338  -123.444435  -124.313927  -125.188225  -126.066933  -126.950325  -127.838341  -128.730927  -129.628143  -130.529816  -131.436127  -132.346924  -133.262238  -134.182220  -135.106537  -136.035339  -136.968445  -137.905945  -138.847839  -139.793823  -140.744019  -141.698334  -142.656647  -143.618835  -144.584930
   -62.718231   -63.734131   -64.707527   -65.644028   -66.548729   -67.425430   -68.277733   -69.108734   -69.921127   -70.717133   -71.498528   -72.267525   -73.025330   -73.773529   -74.513130   -75.245331   -75.971230   -76.691429   -77.406929   -78.118225   -78.826126   -79.531235   -80.233925   -80.934731   -81.634132   -82.332428   -83.030228   -83.727531   -84.424828   -85.122429   -85.820526   -86.519325   -87.219231   -87.920227   -88.622726   -89.326828   -90.032631   -90.740326   -91.450233   -92.162231   -92.876633   -93.593430   -94.312927   -95.035133   -95.760132   -96.488029   -97.218925   -97.952934   -98.690132   -99.430626  -100.174530  -100.921829  -101.672630  -102.427132  -103.185036  -103.946831  -104.712334  -105.481636  -106.254829  -107.031929  -107.813133  -108.598228  -109.387428  -110.180733  -110.978325  -111.779930  -112.585930  -113.396126  -114.210625  -115.029533  -115.852730  -116.680321  -117.512428  -118.348824  -119.189735  -120.035133  -120.884926  -121.739326  -122.598228  -123.461525  -124.329536  -125.201927  -126.078926  -126.960426  -127.846428  -128.736816  -129.631836  -130.531219  -131.435028  -132.343445  -133.256042  -134.173035  -135.094330  -136.019928  -136.949646  -137.883545  -138.821533  -139.763519  -140.709534  -141.659241  -142.612732
   -61.778229   -62.778923   -63.737930   -64.660927   -65.552429   -66.416832   -67.257126   -68.076630   -68.877831   -69.662933   -70.433929   -71.192528   -71.940331   -72.678528   -73.408524   -74.131332   -74.847733   -75.558731   -76.264931   -76.967323   -77.666328   -78.362427   -79.056328   -79.748428   -80.439133   -81.128830   -81.817833   -82.506531   -83.195328   -83.884331   -84.573830   -85.264130   -85.955528   -86.648033   -87.341927   -88.037430   -88.734734   -89.433830   -90.135033   -90.838432   -91.544228   -92.252426   -92.963234   -93.676628   -94.392830   -95.112022   -95.834023   -96.559326   -97.287628   -98.019127   -98.754128   -99.492424  -100.234230  -100.979530  -101.728325  -102.480934  -103.237236  -103.997231  -104.761131  -105.528831  -106.300438  -107.076134  -107.855827  -108.639519  -109.427422  -110.219322  -111.015526  -111.815834  -112.620430  -113.429436  -114.242531  -115.060127  -115.881920  -116.708122  -117.538826  -118.373726  -119.213219  -120.057121  -120.905434  -121.758125  -122.615334  -123.476921  -124.343132  -125.213524  -126.088524  -126.967934  -127.851631  -128.739838  -129.632324  -130.529144  -131.430328  -132.335724  -133.245331  -134.159119  -135.076935  -135.998932  -136.924927  -137.854645  -138.788422  -139.725739  -140.666840
   -60.850929   -61.836624   -62.781425   -63.690933   -64.569626   -65.421631   -66.250229   -67.058327   -67.848427   -68.622826   -69.383530   -70.132034   -70.869827   -71.598335   -72.318832   -73.032127   -73.739326   -74.441231   -75.138535   -75.831932   -76.522133   -77.209427   -77.894630   -78.578033   -79.260231   -79.941322   -80.621826   -81.302132   -81.982430   -82.662827   -83.343933   -84.025833   -84.708733   -85.392830   -86.078331   -86.765427   -87.454132   -88.144829   -88.837631   -89.532532   -90.229729   -90.929428   -91.631531   -92.336533   -93.044029   -93.754532   -94.467926   -95.184425   -95.904030   -96.626823   -97.352829   -98.082130   -98.815025   -99.551430  -100.291229  -101.034729  -101.781822  -102.532829  -103.287437  -104.045830  -104.808327  -105.574532  -106.344826  -107.119026  -107.897423  -108.679726  -109.466331  -110.256935  -111.051826  -111.850838  -112.654137  -113.461632  -114.273537  -115.089622  -115.910027  -116.734825  -117.564034  -118.397438  -119.235329  -120.077629  -120.924232  -121.775124  -122.630531  -123.490227  -124.354424  -125.222832  -126.095436  -126.972435  -127.853722  -128.739441  -129.629120  -130.523041  -131.421143  -132.323334  -133.229523  -134.139618  -135.053741  -135.971436  -136.893127  -137.818420  -138.747131
   -59.936134   -60.907028   -61.837830   -62.734032   -63.600128   -64.440033   -65.256927   -66.053726   -66.833031   -67.596931   -68.347221   -69.085732   -69.813835   -70.532829   -71.243828   -71.947830   -72.645927   -73.338829   -74.027229   -74.711830   -75.393333   -76.072029   -76.748634   -77.423531   -78.097229   -78.769829   -79.441925   -80.113930   -80.785728   -81.458031   -82.130730   -82.804230   -83.478828   -84.154633   -84.831833   -85.510529   -86.191025   -86.873222   -87.557732   -88.244225   -88.933029   -89.624229   -90.317932   -91.014328   -91.713425   -92.415337   -93.120232   -93.828026   -94.539032   -95.253029   -95.970428   -96.691032   -97.415131   -98.142525   -98.873528   -99.608032  -100.346230  -101.088127  -101.833641  -102.583031  -103.336235  -104.093330  -104.854225  -105.619133  -106.387932  -107.160927  -107.937828  -108.718925  -109.504128  -110.293526  -111.087029  -111.884727  -112.686729  -113.492928  -114.303322  -115.118126  -115.937035  -116.760323  -117.587929  -118.419731  -119.255928  -120.096428  -120.941124  -121.790123  -122.643532  -123.501122  -124.363029  -125.229027  -126.099327  -126.973625  -127.852333  -128.734833  -129.621643  -130.512238  -131.406830  -132.305420  -133.207733  -134.113739  -135.023438  -135.936737  -136.853333
   -59.033829   -59.990028   -60.907028   -61.790230   -62.643829   -63.471733   -64.277122   -65.062828   -65.831429   -66.584930   -67.325127   -68.053734   -68.772133   -69.481628   -70.183327   -70.878227   -71.567429   -72.251328   -72.931023   -73.606926   -74.279724   -74.950035   -75.618126   -76.284630   -76.949928   -77.614326   -78.278130   -78.941734   -79.605331   -80.269325   -80.933929   -81.599327   -82.265633   -82.933235   -83.602135   -84.272629   -84.944923   -85.619026   -86.295128   -86.973427   -87.653923   -88.336830   -89.022133   -89.710228   -90.400826   -91.094429   -91.790733   -92.490028   -93.192528   -93.898026   -94.606834   -95.318726   -96.034027   -96.752831   -97.475128   -98.200829   -98.930031   -99.663033  -100.399628  -101.140022  -101.884026  -102.632027  -103.383827  -104.139427  -104.899132  -105.662636  -106.430229  -107.201927  -107.977638  -108.757439  -109.541222  -110.329323  -111.121422  -111.917839  -112.718330  -113.523232  -114.332130  -115.145226  -115.962730  -116.784325  -117.610222  -118.440331  -119.274727  -120.113228  -120.956032  -121.802940  -122.653923  -123.509117  -124.368523  -125.232018  -126.099541  -126.970924  -127.846428  -128.725830  -129.609039  -130.496124  -131.386841  -132.281219  -133.179138  -134.080536  -134.985321
   -58.143631   -59.085526   -59.988930   -60.859131   -61.700424   -62.516533   -63.310631   -64.085533   -64.843430   -65.586632   -66.316826   -67.035728   -67.744629   -68.444824   -69.137329   -69.823326   -70.503426   -71.178726   -71.849831   -72.517128   -73.181427   -73.843330   -74.503029   -75.161331   -75.818329   -76.474533   -77.130127   -77.785530   -78.441124   -79.097031   -79.753433   -80.410728   -81.068932   -81.728432   -82.389336   -83.051727   -83.715721   -84.381729   -85.049728   -85.719833   -86.392128   -87.066925   -87.744125   -88.423828   -89.106232   -89.791428   -90.479431   -91.170326   -91.864326   -92.561531   -93.261635   -93.965233   -94.671928   -95.382034   -96.095634   -96.812729   -97.533226   -98.257332   -98.985130   -99.716629  -100.451729  -101.190727  -101.933434  -102.680031  -103.430534  -104.184837  -104.943230  -105.705528  -106.471825  -107.242119  -108.016533  -108.795036  -109.577538  -110.364235  -111.155037  -111.950020  -112.749031  -113.552223  -114.359734  -115.171227  -115.987022  -116.806831  -117.630928  -118.459129  -119.291328  -120.127739  -120.968224  -121.812828  -122.661430  -123.514030  -124.370628  -125.231133  -126.095528  -126.963737  -127.835732  -128.711426  -129.590820  -130.473633  -131.359924  -132.249634  -133.142731
   -57.265732   -58.193329   -59.083427   -59.940826   -60.770035   -61.574425   -62.357330   -63.121429   -63.869026   -64.602127   -65.322426   -66.031631   -66.731224   -67.422226   -68.105728   -68.782730   -69.454231   -70.120827   -70.783325   -71.442131   -72.098228   -72.751724   -73.403328   -74.053329   -74.702232   -75.350227   -75.997826   -76.645233   -77.292831   -77.940636   -78.589027   -79.238327   -79.888626   -80.540131   -81.192932   -81.847435   -82.503433   -83.161423   -83.821426   -84.483437   -85.147728   -85.814323   -86.483437   -87.155029   -87.829231   -88.506233   -89.186028   -89.868721   -90.554329   -91.243233   -91.935028   -92.630127   -93.328430   -94.030128   -94.735130   -95.443527   -96.155525   -96.870926   -97.590027   -98.312729   -99.039032   -99.769127  -100.502930  -101.240532  -101.982033  -102.727226  -103.476540  -104.229530  -104.986641  -105.747734  -106.512733  -107.281822  -108.054832  -108.832024  -109.613121  -110.398430  -111.187737  -111.981133  -112.778618  -113.580223  -114.385933  -115.195732  -116.009636  -116.827629  -117.649529  -118.475533  -119.305626  -120.139641  -120.977730  -121.819633  -122.665321  -123.515129  -124.368523  -125.225731  -126.086723  -126.951134  -127.819237  -128.690826  -129.565735  -130.443817  -131.325226
